"TransactionID","Category","Product","TransactionDate","Quantity","Price","TotalValue","CustomerID","PaymentMethod","ShippingAddress","Email","OrderStatus","DiscountCode","PaymentAmount"
a5a1c825-2a95-48c3-9ae1-dbadaa2960fd,Beauty,Shampoo,2024-09-12,1,429.69,429.69,fbcdbf5e-902f-4465-8b57-07209cd8758b,Bank Transfer,"4579 Samantha Village Suite 015
Benjaminville, NY 95580",wilsonjohn@morales-jones.info,Completed,"",429.69
a76afde6-ce9e-4a11-bcbb-4e59fbddcf7c,Beauty,Shampoo,2024-08-25,5,324.6,1623,d12dbc9a-aaf9-4531-8200-b1f08768a84f,Bank Transfer,"8950 Ashley Squares Suite 197
East Jessicahaven, WV 37125",arnoldrachel@edwards.com,Pending,"",1623.0
8c99a894-445d-4c38-b41c-64940d366dfc,Beauty,Shampoo,2024-10-22,3,288.79,866.37000000000012,70286046-49bc-473f-ad7b-f656218a1536,Bank Transfer,"6108 Mcpherson Springs
Lake Gina, NM 69612",courtney29@yahoo.com,Completed,"",866.37
47a48c42-4665-4497-afe9-22aae886a011,Electronics,Smartphone,2024-03-24,1,408.51,408.51,08dec921-260c-4547-a228-0fe3722dce13,Bank Transfer,"99625 Lee Harbors Apt. 752
Lake Johnport, NV 57248",davidsawyer@hotmail.com,Pending,"",408.51
c7fee39f-1190-4938-a66f-d7f739669fa7,Electronics,Smartwatch,2024-05-15,2,424.83,849.66,c1156d6d-0a4e-4b70-a6d9-64a3f510ab53,Bank Transfer,"44818 Katie Falls Apt. 928
Moniqueport, TX 91984",reynoldscharles@green.net,Completed,"",849.66
52645a59-e1f8-4b33-9b2d-5a2a99bd6240,Electronics,Smartwatch,2024-09-12,2,489.96,979.92,6b2d9ccc-6279-403c-a1a2-cfe7810d5c57,Bank Transfer,Unknown,madisonhampton@phillips-anderson.com,Completed,"",979.92
b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,Electronics,Smartwatch,2024-11-12,3,38.58,115.74,a36884f5-88dd-4880-afb2-8b3d38eccb4d,Bank Transfer,"19541 Reyes Hills
Andrewfort, WV 02603",bfoster@watson.net,Completed,"",115.74
a5b2c7ea-2947-4f54-973e-129c35f0b1be,Electronics,Smartwatch,2024-07-05,3,401.03,1203.09,3e612d66-05bf-4618-a930-b0c4d5576899,Bank Transfer,"852 Dana Lock Apt. 030
Tiffanybury, SD 11250",Unknown,Pending,"",1203.09
ec9f9c54-5e0a-42ab-bf5d-b163b12b6680,Fashion,Sneakers,2024-07-11,23,5290.62,121684.26,cd180a82-4447-4eab-84ef-4324cc1b4157,Bank Transfer,"649 Lisa Forges
Josephshire, WV 52335",pearsoncarrie@yahoo.com,Cancelled,DISCOUNT04wj,299.51
ffe575f6-65ed-4fe3-8f2d-ad3f10d4de39,Fashion,Sneakers,2024-10-24,4,309.54,1238.16,8693fd9d-7a89-4beb-b807-d78ab788f5d1,Bank Transfer,"83034 Tiffany Port Apt. 970
West Christopherport, MI 99025",dominicsimpson@harmon-perkins.net,Completed,DISCOUNT45Cc,1238.16
da4bd9ca-eb5c-4467-80ba-cd647a0ecfea,Fashion,Sneakers,2024-08-14,4,285.66,1142.64,f5f59b22-0e8f-48e0-a84d-82e587f7e1fb,Bank Transfer,"PSC 6255, Box 7701
APO AA 15297",Unknown,Completed,"",1142.64
19bd4f93-78ef-4666-b7a4-c719548e1f6b,Fashion,Sneakers,2024-06-09,3,367.04,1101.1200000000001,01539221-2331-4a28-8550-eca8ae62990c,Bank Transfer,"2849 Kevin Heights
Port Kennethmouth, IL 37596",Unknown,Completed,DISCOUNT55pz,1101.12
45667c48-79ba-430a-9118-c400e336c243,Home & Garden,Sofa,2024-09-25,5,56.8,284,af36b8cc-1308-4974-ac95-b3ac0beb7c34,Bank Transfer,"27104 James Court Suite 510
Wheelerland, SC 73790",sherrythomas@rodriguez.info,Completed,"",284.0
2b015723-0cf6-47a5-b603-c36cf1394e3c,Home & Garden,Sofa,2024-01-17,1,442.36,442.36,d259f960-6ee3-4607-92ea-1324ec93e596,Bank Transfer,"USNV Blackwell
FPO AE 48993",hollycoleman@hotmail.com,Completed,DISCOUNT77YI,442.36
61fa8e7a-078c-46ce-bf02-23bc651ea252,Home & Garden,Sofa,2024-10-08,5,195.46,977.30000000000007,5a9c0679-2c3d-47e2-ad39-da75aee70ab2,Bank Transfer,"462 Victoria Turnpike
Lake Malik, WY 11389",xclarke@frazier-arellano.biz,Pending,"",977.3
b69f68c3-e60f-4420-ac33-350c73b911d8,Home & Garden,Sofa,2024-01-29,5,473.82,2369.1,cf7dcb43-1679-442f-bf4c-96d671f2ce8f,Bank Transfer,"0650 Elizabeth Cliffs
Monroeburgh, FL 48374",Unknown,Completed,"",2369.1
48d495a4-8cb2-4aa2-9715-1c03eb4f3638,Fashion,T-shirt,2024-01-27,1,300.21,300.21,ea3e072a-8f22-4604-946b-7756b9e439ef,Bank Transfer,"799 Roger Road
North Kevinborough, DE 77374",jstanton@vance.com,Completed,"",300.21
0d270659-f72a-4a9b-af32-751e5738811d,Fashion,T-shirt,2024-06-20,3,329.51,988.53,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,Bank Transfer,"01594 Rachel Lodge Suite 162
North Ashley, DE 68915",ssanders@martin-ellis.biz,Completed,"",988.53
6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,Fashion,T-shirt,2024-02-09,2,24.95,49.9,832f52c4-8e03-40cf-8e96-922772e76b51,Bank Transfer,"9020 Dana Mount
Lake Sherryport, TX 84690",bruce59@hotmail.com,Unknown,DISCOUNT63iw,49.9
2932a211-214c-4a4d-83a5-34d28e7d3f5a,Sports,Tennis Racket,2024-04-18,2,60.0,120,0171f5a7-4148-4d11-9894-62e895801c3a,Bank Transfer,"9207 Aguilar Expressway Suite 999
Wangshire, MS 86585",Unknown,Pending,"",120.0
479f6628-1674-4b65-8f9c-53007aa1c567,Sports,Tennis Racket,2024-08-01,4,498.88,1995.52,330faaa3-6b52-493c-a321-e64e620d4a1f,Bank Transfer,"655 Russell Junctions Apt. 548
South Juan, NV 88556",xwright@yahoo.com,Pending,"",1995.52
ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Sports,Tennis Racket,2024-05-05,1,399.29,399.29,7367c28d-e1b2-44de-8767-d76c162f8a24,Bank Transfer,"0269 Hernandez Road
Port Charleshaven, NM 61583",Unknown,Cancelled,"",399.29
f08ce6c2-f6ff-4521-8225-0530952a5345,Health,Thermometer,2024-08-16,3,120.27,360.81,900c0af7-1b0a-422e-acc8-17a619a6f80e,Bank Transfer,Unknown,Unknown,Pending,"",360.81
c26e2706-7c05-4799-bdae-8eff683c510e,Health,Thermometer,2024-11-15,1,464.41,464.41,d22e3226-5fb8-444d-9e00-18aa84396fc0,Bank Transfer,"9061 Janet Trail
Port Darlene, KY 52047",joseph08@hotmail.com,Pending,"",464.41
dc98d2c1-e2ac-472f-9e57-4f7aa0ee89ae,Health,Thermometer,2024-11-18,5,168.33,841.65000000000009,b45ed1f0-3139-432c-93cd-59bf5c941cf0,Bank Transfer,"3559 Kayla Extension Suite 979
South Brady, IN 26674",Unknown,Pending,"",841.65
655ce508-0592-4fa5-b928-e23f4ee4334e,Health,Thermometer,2024-11-09,5,318.4,1592,beed0af9-00c5-4f30-9103-142441241bb4,Bank Transfer,"8356 Turner Vista
North Sarah, WI 26213",steven80@gmail.com,Completed,DISCOUNT45lo,1592.0
962c04dd-25d0-4461-859c-15740f3f0f48,Health,Thermometer,2024-05-05,5,156.01,780.05,c63ce21d-2443-4958-aacf-33a9b466fab6,Bank Transfer,"6248 Perez Oval
Reynoldsburgh, TN 08333",turnerjohn@hotmail.com,Completed,DISCOUNT53RN,780.05
dd23ff41-dae1-4586-a358-755cbc5c3cd8,Fashion,Unknown,2024-06-03,5,493.98,2469.9,3ad24ac8-bf70-4042-9e7c-6795a8c6c2df,Bank Transfer,"6984 Robert Light
East Javierport, NM 63401",Unknown,Cancelled,DISCOUNT06Xi,2469.9
e4f1e8e8-37f3-432b-9a81-762a5059f77b,Unknown,Unknown,2024-07-04,2,213.46,426.92,f2765513-2eca-4629-84e2-269192ded495,Bank Transfer,"886 Robert Gateway
Daughertyberg, NY 76426",kaufmanjulia@yahoo.com,Completed,"",426.92
7354ea6f-6160-4459-85c7-504bc693da11,Unknown,Unknown,2024-03-28,2,357.27,714.54,dc33e1f9-4c1f-45ab-b156-29eee893be3d,Bank Transfer,Unknown,cynthia86@sanders.com,Completed,"",714.54
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,Unknown,Unknown,Unknown,4,172.14,688.56,67fd64c4-a334-458a-abd2-b5121335e5db,Bank Transfer,"3236 Miller Keys
South Randyton, NH 06472",sandovalnicholas@hotmail.com,Unknown,"",688.56
7c4f48e4-a7a0-4a3d-a20f-230b439e754c,Unknown,Unknown,2024-06-08,2,170.99,341.98,099759a3-7919-455c-9be4-f19f92701d60,Bank Transfer,"9737 Craig Dam
Lake Tiffany, OK 03604",Unknown,Completed,"",341.98
815ef6d1-3b8f-4a18-b7f8-a88b17fc695a,Sports,Unknown,2024-01-12,1,407.04,407.04,32e70629-8fad-41a6-86cb-0fb39a1de644,Bank Transfer,"96931 Mcguire Extensions Suite 919
Benjaminshire, CO 07830",everettashley@hotmail.com,Completed,"",407.04
d9a09007-5bb4-4c18-b281-87c4aa055442,Sports,Unknown,2024-09-03,3,312.98,938.94,65d0b517-88d0-4abd-8bb1-8c791036708d,Bank Transfer,"17955 Lee Course
Timothyhaven, NH 02617",armstrongjeremy@gonzalez.com,Completed,"",938.94
170fa87b-f30e-44fe-a62e-55597e7d9a19,Home & Garden,Unknown,2024-09-16,4,168.71,674.84,b93b770c-1336-4c0c-82ff-1f2ec78f07cf,Bank Transfer,"505 Perry Villages
West Michelleland, CT 78442",Unknown,Pending,"",674.84
fb95d0fc-ad72-4d05-924c-de09ccea5031,Unknown,Unknown,2024-07-19,4,439.3,1757.2,f3025d16-1eca-4ae9-a5bf-213d9eca381b,Bank Transfer,"081 Thomas Cliffs
Johnfurt, IL 71537",christian56@bonilla.org,Pending,"",1757.2
2b64777c-6177-4771-af70-de702b69c95e,Home & Garden,Unknown,2024-07-21,1,95.15,95.15,44b64ec1-4d16-4049-84d7-df9a238b05b7,Bank Transfer,Unknown,pwalker@evans.biz,Refunded,"",95.15
4b22d308-1c8e-4ee9-9715-bd6fa4161293,Health,Unknown,2024-06-04,5,334.63,1673.15,00d4af59-7427-4ca3-a87d-06ca6f4cc69a,Bank Transfer,"12797 Delacruz Gateway
Sullivanton, WA 50357",kmorales@yahoo.com,Completed,DISCOUNT66Ms,1673.15
00b9d4a3-9892-40ac-a689-33a9c9e48e8c,Books,Unknown,2024-02-27,4,75.36,301.44,250a4578-fbe9-4499-9bc0-80fd46fb7bf3,Bank Transfer,"920 William Village
South Mauriceborough, ID 09466",yburnett@williams.com,Completed,DISCOUNT72kX,301.44
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,Books,Unknown,2024-05-25,1,495.04,495.04,519554e3-0737-4c86-b97b-5f515ffa46ef,Bank Transfer,"0930 Park Summit
Johnhaven, PA 06052",elewis@hernandez.info,Completed,"",495.04
c1235c91-76c5-40dc-be7e-7419a0c14035,Home & Garden,Vacuum Cleaner,2024-10-27,1,80.14,80.14,72eb7474-9458-454e-8287-4f069050f7ef,Bank Transfer,"646 Gregory Ferry Apt. 372
South Ashleyborough, ID 08231",Unknown,Completed,"",80.14
eafb9f20-783c-41eb-a35a-11f25c7af83d,Home & Garden,Vacuum Cleaner,2024-11-03,2,41.47,82.94,0a3731ab-0be3-434a-a1ad-640c7463835e,Bank Transfer,"0827 Deanna Extensions
South Graceborough, WY 94505",williamsbrenda@castillo.org,Completed,DISCOUNT49sT,82.94
b1ac040d-6c1c-4405-9c3f-42e0fcf7b842,Home & Garden,Vacuum Cleaner,2024-02-16,3,36.56,109.68,3a9c4308-1221-4ddf-ba4a-902f21d63b0f,Bank Transfer,"7681 Raymond Pass Apt. 230
Lake Julie, PA 20393",michael53@holloway.com,Cancelled,"",109.68
a30a6658-b1be-4df2-8ae0-b8a080ff2909,Home & Garden,Vacuum Cleaner,2024-03-10,3,274.12,822.36,c2c226ff-1d8b-42d9-b5d9-ad365287964d,Bank Transfer,"625 Todd Way Apt. 263
Matthewburgh, ID 96084",vespinoza@hotmail.com,Pending,"",822.36
6c4a37ea-4906-47f2-b47b-6dbac8fe3ccd,Home & Garden,Vacuum Cleaner,2024-10-31,3,371.34,1114.02,fed4057d-bb02-4576-b512-c4c3b253d218,Bank Transfer,"USNV Andrews
FPO AE 09838",morrowdonald@baxter.com,Pending,"",1114.02
82a7f586-e61d-4cde-9747-f3877d23d479,Health,Vitamins,2024-08-14,4,349.2,1396.8,741423b5-0e3e-45f2-8f06-71c7720b274b,Bank Transfer,"50238 Glass Shore Apt. 371
West Tinachester, WA 80773",mary07@yahoo.com,Completed,DISCOUNT95RM,1396.8
0a1bebd3-e60e-4813-802d-a0fa227dcecc,Health,Vitamins,2024-10-08,3,103.29,309.87,8f1c3fa0-7000-4009-b4e5-70ba7c3cc2bc,Bank Transfer,Unknown,brittanyevans@yahoo.com,Cancelled,"",309.87
f8cda88b-436d-46e2-b83c-fe0be037e5ed,Health,Vitamins,2024-10-07,1,483.29,483.29,81f76d1c-2dbc-4134-830f-f46e8026695f,Bank Transfer,"998 Abigail Mission Suite 038
Terrellton, MS 68150",nicole16@gmail.com,Completed,"",483.29
8a9c66f7-cee4-4512-9802-b640ab0b4cc5,Health,Vitamins,2024-02-03,3,149.37,448.11,96f84ff7-c1a7-4883-b880-287869fb0763,Bank Transfer,"865 Miller Glen Apt. 557
Molinaburgh, AZ 45518",leblancnicole@hotmail.com,Unknown,"",448.11
168fae12-5ca2-40c9-ab76-07c9b08a4895,Health,Vitamins,2024-11-19,1,103.92,103.92,3e49fd09-1b19-48b8-9830-20816fcc57dd,Bank Transfer,"23008 Henry Mall Suite 567
Danielleshire, MT 05590",christophercook@yahoo.com,Unknown,"",103.92
82a7f586-e61d-4cde-9747-f3877d23d479,Health,Vitamins,2024-08-14,4,349.2,1396.8,741423b5-0e3e-45f2-8f06-71c7720b274b,Bank Transfer,"718 Maria Flats Suite 010
Martinezfurt, MI 85017",Unknown,Completed,DISCOUNT90hm,1396.8
8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,Health,Vitamins,2024-03-20,3,131.73,395.18999999999994,8f20c5e7-5ec6-46eb-adc0-91587b8301cf,Bank Transfer,"388 Lori Port Suite 905
Lake Whitney, MD 23061",debra74@hotmail.com,Pending,"",395.19
57bcad3a-d0a1-4fe8-9f64-2a5317cba85d,Sports,Yoga Mat,2024-10-11,4,324.81,1299.24,6676cc75-6699-4af5-9d24-181c2ed087d4,Bank Transfer,"USNS Miller
FPO AE 24766",jonathangonzales@gmail.com,Completed,"",1299.24
3ea6e5b2-0c76-4d28-9f49-5037b40a9181,Sports,Yoga Mat,2024-09-17,1,279.65,279.65,705fddf5-66fa-4ca0-8b53-1932bd9419aa,Bank Transfer,"0914 Ashley Mill
West Katie, KS 65372",rodgerscaroline@gmail.com,Cancelled,"",279.65
24eeb4a6-c145-45c7-9d98-6115f05eeefe,Sports,Yoga Mat,2024-08-04,2,402.43,804.86,66c14dca-8255-4a61-9a3b-031932f57510,Bank Transfer,"55799 Eric Streets
Saraborough, AK 70749",fmiller@koch.com,Pending,"",804.86
d4cee27c-4a94-4e9f-8c35-1e4f703e957f,Sports,Yoga Mat,2024-03-22,5,69.73,348.65000000000003,d908a121-d1a7-4a20-91b4-61e9b15da72d,Bank Transfer,"1562 Hernandez Inlet Suite 704
Whitefurt, NC 14451",Unknown,Completed,DISCOUNT48Xw,348.65
aebbaf9c-0a35-453c-b57a-431e3e6b74fd,Toys,Action Figure,2024-08-29,1,472.12,472.12,ea7a8c21-61a1-429c-9228-ed8de2ba9fce,Credit Card,"3008 Burke Loaf
North Darrylfurt, ID 10338",crossshawn@gmail.com,Completed,"",472.12
6f46f1b1-2ace-4aa9-9032-46b3255bfc1c,Toys,Action Figure,2024-07-10,4,53.73,214.92,7bf69552-4cbc-4044-abcd-5ce746a56fe8,Credit Card,"343 Green Crescent
South Donald, MD 49296",Unknown,Pending,DISCOUNT03ho,214.92
1bad52a8-a976-4c4d-8c47-2187fea35d37,Toys,Action Figure,2024-08-18,4,160.49,641.96,0c5921f8-050d-4bfe-960b-f603a750350e,Credit Card,"689 Ryan Street Apt. 798
Ambermouth, LA 44096",alisha90@anderson-scott.com,Pending,"",641.96
4ebfa5c3-cae9-44a7-aa79-ea680f44704f,Toys,Action Figure,2024-01-28,4,226.78,907.12,91b78d8e-d301-4989-bfbb-b17f9854ce4e,Credit Card,"2639 Wanda Haven Apt. 626
North Kelly, IA 81461",Unknown,Completed,DISCOUNT23GU,907.12
73c374a6-dac7-46b6-a786-3fb3f3bc9a71,Toys,Action Figure,2024-01-13,1,99.38,99.38,3ff6579e-8cd4-490a-bf82-11bc8e52fc42,Credit Card,"1595 Alvarez Squares
West Kevin, OH 21447",adiaz@arnold.org,Completed,"",99.38
18318aa3-5466-4d19-90df-997455ab946d,Toys,Action Figure,2024-09-08,1,411.36,411.36,48bddb3e-62f5-4f2b-adaa-44ca8ed6ad5e,Credit Card,"Unit 0523 Box 3027
DPO AP 51856",williamgallagher@mays-hicks.com,Pending,DISCOUNT91Qj,411.36
1bcb404c-21d8-496a-a2ad-a15760d2759a,Toys,Action Figure,2024-03-30,1,484.92,484.92,dc0e3375-85d0-491c-b3cd-1d56043d72db,Credit Card,"610 Jennifer Port Suite 297
Port Coltonmouth, FL 36606",michael84@yahoo.com,Refunded,"",484.92
19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,Toys,Action Figure,2024-01-07,5,141.2,706,99086e47-7249-462c-8898-7462980cb95c,Credit Card,"94544 David Port Suite 427
Smithtown, AZ 47519",Unknown,Pending,"",706.0
31cd9f6e-e3b1-4d36-b8e3-6397123b31cf,Toys,Action Figure,2024-08-29,4,357.14,1428.56,ae423568-de14-453b-9eac-41d9801f4909,Credit Card,"23196 Foster Canyon Apt. 402
South Ashley, FL 56457",qmichael@yahoo.com,Cancelled,"",1428.56
9acb394a-cd1f-4318-b31f-63fbd11fc8c0,Toys,Action Figure,2024-03-03,4,154.32,617.28,0d5ba7cd-4000-45f0-9f7d-0dd7236e1608,Credit Card,"396 White Knoll Suite 844
Meyerbury, SC 11896",ujohnson@hotmail.com,Pending,"",617.28
b30e96e8-b9da-4f8c-8e35-da80a0279a18,Unknown,Bandages,2024-04-03,3,51.78,155.34,a7cde143-6de2-4429-bbf0-d9c1c156e501,Credit Card,"603 Alexis Roads
Port Lauraburgh, MD 02036",boltonmary@yahoo.com,Pending,"",155.34
f0938776-d116-4014-a585-08286f6bbdf3,Health,Bandages,2024-10-28,1,87.96,87.96,275c75dc-afa0-4cbe-bf34-3ca712767d13,Credit Card,"8956 James Mission Apt. 844
Brittanyburgh, OR 42840",louis07@gomez.info,Completed,"",87.96
d47d577b-fa5a-41ca-859d-d55d4b943e30,Health,Bandages,2024-09-28,3,447.28,1341.84,0212b554-4644-48b4-a553-867da881bfd3,Credit Card,"094 Dawn Corner
New Amber, AR 75244",qwebb@blevins-hansen.biz,Unknown,"",1341.84
57d52b78-9cf3-437e-b562-037b78aa16ea,Health,Bandages,2024-10-23,1,278.15,278.15,6c878546-7faf-4458-af14-f7775dad348e,Credit Card,"11232 Mitchell Plain
Flemingland, NV 52686",Unknown,Pending,"",278.15
702c1821-c804-4fb7-ad97-3b679b89e5cb,Health,Bandages,2024-11-25,1,193.26,193.26,3c6a3174-1136-44a5-a050-9c6208e895d7,Credit Card,"18418 Thomas Fork
East Ronaldberg, SD 38098",larry40@curry.com,Completed,"",193.26
34981735-4d38-4415-a036-35fca88d4108,Health,Bandages,2024-11-24,3,402.9,1208.6999999999998,304b2370-8270-4238-9b5f-8f39848b34f0,Credit Card,"7798 Shelby Via
Caldwelltown, OK 24190",ascott@yahoo.com,Unknown,"",1208.7
420079f5-1dc3-426e-bb62-659e0700749a,Health,Bandages,2024-06-21,4,334.31,1337.24,c9e55c47-a237-48c1-a1f6-dfbe114b3c79,Credit Card,"498 Amy Stream
Port Richardside, CT 36086",jill69@rogers.com,Cancelled,"",1337.24
479d0cda-f396-4a37-b065-c817687a4850,Health,Bandages,2024-08-27,4,138.14,552.56,379efc6e-5edb-4d3c-b0b6-3bcf08601833,Credit Card,Unknown,tracyferguson@gmail.com,Completed,"",552.56
f920264c-0763-4cd0-9f15-c7b67c16128d,Health,Bandages,2024-09-28,1,385.29,385.29,3d42993c-cc9f-4334-9bdf-0377a14923c2,Credit Card,"7617 Hernandez Crossroad
Mckenziehaven, LA 75020",Unknown,Completed,"",385.29
2ed0b0b2-7da5-4b6e-8654-e77dde67a278,Unknown,Bandages,2024-08-11,3,160.78,482.34000000000003,82d9a774-ea7f-4c7d-83a6-b204fc014a22,Credit Card,"12411 Bartlett Walk
Amandahaven, MS 08361",betty32@yahoo.com,Completed,"",482.34
703c1286-b717-44cd-a002-91bb44e9f8fb,Health,Bandages,2024-04-19,1,106.77,106.77,17172654-3b99-4815-8219-a9c7ba23b07a,Credit Card,"120 Elizabeth Falls Suite 595
North Ericchester, UT 07156",Unknown,Completed,"",106.77
0dde29a6-baa4-471a-9d24-67ac778eedb3,Health,Bandages,2024-06-08,5,329.86,1649.3000000000002,a56c0941-fbf2-4050-a748-dbcfac619e63,Credit Card,Unknown,jeffreywatkins@fisher.com,Completed,"",1649.3
9215583a-9532-4aba-baf9-85ff8ff19886,Books,Biography,2024-05-16,2,91.8,183.6,6adfd568-b5ca-4993-aaca-d101f1530f68,Credit Card,"6464 Palmer Via
Port Jeremiahville, IA 73388",Unknown,Completed,"",183.6
b0cad2eb-0fe1-421a-96e1-ba00257c54bc,Books,Biography,Unknown,2,390.72,781.44,c0eb8875-3439-4729-8b8e-5509c8cba592,Credit Card,"11987 Esparza Court Suite 868
North Rhondaborough, AK 04354",yboyd@jones.com,Completed,"",781.44
4b8c5bdc-e8dd-4e5a-9712-fb1621a4344f,Books,Biography,2024-10-11,5,284.89,1424.4499999999998,2cf6bf75-6a5e-4920-bf5a-e7e653a3dd5a,Credit Card,"6209 White Station
West Petermouth, MT 42996",gnguyen@ferguson.com,Completed,"",1424.45
e43e4288-a2b5-4498-9cb8-5aedf5f62c97,Books,Biography,2024-06-17,2,36.2,72.4,272a6d8e-b512-4df8-b5b1-7a55d4262982,Credit Card,"3175 Alexander Spring Suite 167
North Douglasfurt, OR 13833",zcampbell@hotmail.com,Completed,"",72.4
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,Books,Biography,2024-01-18,4,184.28,737.12,a34b6cf6-2053-4a42-b1af-db65b289f224,Credit Card,"4249 Richard Crescent Apt. 303
Stevenside, NE 85294",Unknown,Completed,"",737.12
10813d45-ff45-48a2-8594-b24f13325c31,Books,Biography,2024-11-11,5,33.7,168.5,7184b713-a55f-45b7-a709-fba6329fc417,Credit Card,"USNS West
FPO AE 64957",Unknown,Completed,"",168.5
dd1d6cd1-c11f-4bf5-b79e-f4678a2db2e6,Unknown,Blender,2024-04-01,3,79.84,239.52,80ff5173-23df-4cd7-8e73-1dd7c6ac1b04,Credit Card,"90310 Gabrielle Wall
Rileyton, VT 30379",michele02@richardson.biz,Pending,"",239.52
e200c157-6d54-495a-aa4d-52a8b3da5808,Home & Garden,Blender,Unknown,3,207.42,622.26,2e2e77a4-cade-4379-aab4-03f61aa67474,Credit Card,"63421 Matthew Land Apt. 809
Saraport, CO 45287",cmoon@hanna.com,Completed,DISCOUNT54Ms,622.26
98d53cf5-4afc-49e8-8c47-6b726e310234,Home & Garden,Blender,2024-10-24,2,274.69,549.38,8c57a277-01d9-49b4-8bf8-f29e3b30ee97,Credit Card,Unknown,Unknown,Cancelled,DISCOUNT45eT,549.38
9033da65-87cf-43fd-9183-6c4f249204c7,Home & Garden,Blender,2024-09-19,2,378.31,756.62,2a038ad4-a667-4982-9c3d-e1b0022b6683,Credit Card,"62272 Peter Estate
Myersborough, MI 09745",haley23@hamilton.com,Pending,"",756.62
8b60c511-b816-4aeb-ac6a-7c8576876c62,Home & Garden,Blender,2024-04-25,2,124.47,248.94,d2c7bffb-6118-433b-882c-cd1e6c93a791,Credit Card,"85095 Patrick Ramp Apt. 059
Glennton, CT 73022",Unknown,Completed,"",248.94
65e58f34-5df0-4e8c-878a-aed9233ffc82,Home & Garden,Blender,2024-08-10,1,192.28,192.28,3fe68c9c-4758-467b-a649-9cdc507b9072,Credit Card,"252 Griffin Underpass
Briggsville, NE 95752",william47@gmail.com,Pending,"",192.28
caaa5bbe-a4bb-4962-a06e-0e1c8f158449,Home & Garden,Blender,2024-04-30,4,184.18,736.72,ab8cbf97-20b7-4785-902c-e0c154170a17,Credit Card,"63013 Burns Spurs Apt. 617
Hillmouth, AL 16229",Unknown,Refunded,"",736.72
db592a19-9ea6-4d4a-84ca-d30ae207db20,Home & Garden,Blender,2024-03-13,4,340.95,1363.8,3d211daf-9ec5-405d-86a9-05985d340833,Credit Card,"7756 Cheryl Fork
Port Chad, SD 21721",khiggins@yahoo.com,Pending,"",1363.8
e31db345-7b6b-411e-8aeb-99597ca2f582,Home & Garden,Blender,2024-05-13,1,199.65,199.65,e1ccff0d-8078-436d-81b0-62c19aad9234,Credit Card,"6177 Robinson Valley Suite 430
Joseview, WI 65790",wendylee@yahoo.com,Completed,"",199.65
277eb0aa-a247-441d-88ad-0899b630794d,Home & Garden,Blender,2024-05-27,3,254.66,763.98,5c56d9bc-5111-431d-a3be-441dbd5a0c9e,Credit Card,"241 Scott Harbor
Lake William, SC 98389",kimberly63@smith.biz,Cancelled,"",763.98
24108e9a-3f77-4cae-b318-b96d44790612,Home & Garden,Blender,2024-02-17,4,431.72,1726.88,f204be89-4a4b-4563-8cf4-77ef18c8a616,Credit Card,"37861 Melissa Crossing Suite 766
West Kimberlyhaven, KY 86835",schmidtvincent@crawford.com,Pending,"",1726.88
5cf85eeb-f053-4851-9ce0-e2bbc7edea02,Unknown,Board Game,2024-06-21,5,233.03,1165.15,f72cb6c8-855c-4a97-9640-5fcdbf761449,Credit Card,"69708 Amber Point Apt. 787
West Anthonyshire, HI 48082",edwardsjonathan@chapman.biz,Pending,"",1165.15
d5f25073-f414-42b1-a442-9ebbda7b9095,Toys,Board Game,2024-05-31,5,399.59,1997.9499999999998,bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,Credit Card,"28140 Williamson Forges Suite 515
New Danielleshire, IN 36929",edwardmitchell@gmail.com,Cancelled,"",1997.95
5487fd4f-ebb7-4385-aa0b-7b14f2e9702d,Toys,Board Game,2024-01-28,3,492.06,1476.18,d9178793-a9d3-42e6-905c-c6869f871ce7,Credit Card,"3092 Brown Harbor
Port Robert, MN 73037",Unknown,Completed,DISCOUNT41oa,1476.18
ee8d5daa-8eb7-4306-8f73-198e5c3d0d5f,Toys,Board Game,2024-05-20,2,62.92,125.84,0513eda8-5819-43cc-81f9-994acf5d337f,Credit Card,"21010 Jerry Alley
North Heatherfurt, NE 50230",vturner@yahoo.com,Pending,"",125.84
d0243d72-3748-467f-961d-33ba350843f0,Toys,Board Game,2024-08-03,1,338.86,338.86,c63d04ee-541c-4a86-bba5-cd2fdea45c19,Credit Card,"49685 Silva Plains
East Terrance, MA 38651",aholt@decker-lewis.com,Completed,"",338.86
31487df8-a6ca-4d50-a5f5-c8914be318a8,Toys,Board Game,2024-01-18,2,158.46,316.92,f2be029f-1514-4755-838e-9a615200044b,Credit Card,"66292 Smith Union Apt. 776
East Arianaland, WI 35044",anthonyfranklin@francis-lewis.org,Completed,"",316.92
